dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
20-03-2016 13:59,Renault_Twingo,privat,Angebot,90,test,kleinwagen,2001,manuell,0,twingo,150000,0,benzin,renault,ja,20-03-2016 00:00,0,14641,20-03-2016 14:40
29-03-2016 09:37,Volkswagen_Sharan2.0tdi_TÜV_8/17_1hand._scheckheft,privat,Angebot,8800,test,bus,2006,manuell,140,sharan,150000,5,diesel,volkswagen,nein,29-03-2016 00:00,0,35410,05-04-2016 19:17
21-03-2016 16:46,Fiat_Panda_1.2_Dynamic,privat,Angebot,4400,control,kleinwagen,2009,manuell,60,panda,20000,8,benzin,fiat,nein,21-03-2016 00:00,0,50181,02-04-2016 17:15
29-03-2016 02:32,Opel_Corsa_12V,privat,Angebot,500,control,kleinwagen,2000,manuell,65,corsa,125000,1,benzin,opel,nein,29-03-2016 00:00,0,56072,29-03-2016 12:46
24-03-2016 19:52,Pkw_Peogeot_207_cc,privat,Angebot,11700,control,cabrio,2010,manuell,120,2_reihe,70000,3,,peugeot,nein,24-03-2016 00:00,0,28217,05-04-2016 12:16
02-04-2016 10:38,Renault_Trafic,privat,Angebot,7500,test,bus,2010,,0,andere,150000,4,diesel,renault,nein,02-04-2016 00:00,0,45701,06-04-2016 08:15
19-03-2016 11:45,Seat_Alhambra_1.9_TDI_Signo,privat,Angebot,3700,test,bus,2003,manuell,116,alhambra,150000,4,diesel,seat,nein,19-03-2016 00:00,0,46499,06-04-2016 13:45
23-03-2016 21:06,BMW_530d_touring,privat,Angebot,890,control,kombi,1998,automatik,184,5er,150000,11,diesel,bmw,nein,23-03-2016 00:00,0,65933,25-03-2016 15:32
01-04-2016 17:56,Wolksvagen_T4_Bj_1999_TUV_AU_07/2017,privat,Angebot,2450,test,bus,1999,manuell,0,,150000,10,diesel,volkswagen,,01-04-2016 00:00,0,24109,05-04-2016 13:44
23-03-2016 13:38,BMW_523i,privat,Angebot,2350,test,limousine,1999,manuell,170,5er,150000,10,benzin,bmw,nein,23-03-2016 00:00,0,86825,05-04-2016 13:45
10-03-2016 17:56,Ford_Focus_sedan_/ghia_/Clima/D4,privat,Angebot,850,control,limousine,1999,manuell,101,focus,150000,3,benzin,ford,nein,10-03-2016 00:00,0,84539,11-03-2016 06:15
07-03-2016 21:55,Volkswagen_Golf_2.0_GTI_Edition,privat,Angebot,950,control,limousine,1994,manuell,116,golf,150000,10,benzin,volkswagen,nein,07-03-2016 00:00,0,58239,04-04-2016 09:46
31-03-2016 08:25,SAAB_9_5_AERO_FACELIFT_AUTOMATIK_BI_Xenon,privat,Angebot,4990,control,kombi,2003,automatik,250,andere,150000,9,benzin,saab,nein,31-03-2016 00:00,0,65929,05-04-2016 18:19
26-03-2016 14:51,Opel_Astra_1_8_16V_G_Coupe__Frontschaden,privat,Angebot,750,control,coupe,2000,manuell,115,astra,150000,3,benzin,opel,ja,26-03-2016 00:00,0,59302,02-04-2016 04:47
26-03-2016 23:58,Smart_Fortwo,privat,Angebot,2400,test,kleinwagen,2005,automatik,0,fortwo,125000,10,benzin,smart,nein,26-03-2016 00:00,0,12249,07-04-2016 02:46
21-03-2016 02:37,Kia_Rio_ohne_TÜV,privat,Angebot,80,test,kleinwagen,2001,manuell,98,rio,150000,2,benzin,kia,,21-03-2016 00:00,0,39240,22-03-2016 12:17
27-03-2016 19:37,Mercedes_Benz_E_220_CDI__W210_S210_TÜV_9/16_Kundendienst_neu.,privat,Angebot,3000,control,kombi,1999,automatik,143,e_klasse,150000,9,diesel,mercedes_benz,nein,27-03-2016 00:00,0,29693,27-03-2016 19:37
25-03-2016 11:39,Renault_Twingo_1.2_Panoramadach,privat,Angebot,799,test,kleinwagen,1999,manuell,0,twingo,150000,4,benzin,renault,nein,25-03-2016 00:00,0,94034,06-04-2016 11:45
09-03-2016 18:44,Volkswagen_Automatik__T4_TDI_neus_Modell,privat,Angebot,4490,test,bus,1998,automatik,102,transporter,150000,11,diesel,volkswagen,nein,09-03-2016 00:00,0,22041,29-03-2016 04:18
23-03-2016 22:25,Peugeot_307_HDi_SW_135,privat,Angebot,2100,test,kombi,2004,manuell,0,3_reihe,150000,4,diesel,peugeot,nein,23-03-2016 00:00,0,57518,30-03-2016 10:47
04-04-2016 07:01,BMW_320d_DPF_Touring_Aut._Navi._Xen._Tempomat_Panorama,privat,Angebot,13000,test,kombi,2009,automatik,177,,150000,9,diesel,bmw,nein,04-04-2016 00:00,0,32791,06-04-2016 10:16
21-03-2016 10:55,SL_280__6/96__top_Zustand__wenig_gelaufen__schwarz/blau_metallic,privat,Angebot,14900,test,cabrio,1996,automatik,193,sl,125000,6,benzin,mercedes_benz,nein,21-03-2016 00:00,0,22589,06-04-2016 05:45
10-03-2016 20:55,Renault_laguna_1_b56,privat,Angebot,300,test,limousine,1995,manuell,114,laguna,150000,9,benzin,renault,,10-03-2016 00:00,0,52249,06-04-2016 19:18
26-03-2016 13:53,Twingo_zu_verkaufen,privat,Angebot,700,control,kleinwagen,2001,manuell,75,twingo,150000,8,benzin,renault,,26-03-2016 00:00,0,89568,05-04-2016 21:17
09-03-2016 11:37,Nissan_vinette_2_4_l_diesel,privat,Angebot,700,test,bus,1999,,75,,150000,5,,nissan,nein,09-03-2016 00:00,0,86343,09-03-2016 12:40
01-04-2016 14:37,Ford_Fiesta_1.3,privat,Angebot,2100,test,kleinwagen,2005,manuell,0,fiesta,125000,3,benzin,ford,nein,01-04-2016 00:00,0,72805,03-04-2016 10:44
17-03-2016 19:37,"Mercedes_Benz_SLK_230_Kompressor_""Der_Sommer_kommt""",privat,Angebot,6800,control,cabrio,2001,automatik,198,slk,125000,2,benzin,mercedes_benz,nein,17-03-2016 00:00,0,22525,05-04-2016 04:18
10-03-2016 20:50,Kleinwagen,privat,Angebot,7900,test,kleinwagen,2005,manuell,102,golf,50000,11,,volkswagen,,10-03-2016 00:00,0,84028,06-04-2016 08:46
15-03-2016 12:48,Mercedes_an_Bastler,privat,Angebot,450,control,,2000,automatik,0,,150000,0,diesel,mercedes_benz,,15-03-2016 00:00,0,59872,16-03-2016 08:45
21-03-2016 19:57,BMW_120d_177PS_Xenon_PDC_Startstop_Keyless_Kurvenlicht,privat,Angebot,9999,test,limousine,2009,manuell,0,,125000,7,diesel,bmw,,21-03-2016 00:00,0,60594,31-03-2016 06:16
03-04-2016 20:51,Fiat_Punto_1.2,privat,Angebot,1550,test,kleinwagen,2003,manuell,60,punto,125000,2,benzin,fiat,nein,03-04-2016 00:00,0,93333,05-04-2016 21:46
29-03-2016 22:47,Mazda_6_Sport_Kombi_Exclusiv__AHK__Tempomat__viele_Extras,privat,Angebot,3900,test,kombi,2003,manuell,141,6_reihe,150000,9,,mazda,nein,29-03-2016 00:00,0,48356,06-04-2016 09:46
13-03-2016 16:37,Saab_9_3_2.0_T_Cabrio,privat,Angebot,11499,test,cabrio,2006,manuell,209,andere,90000,8,benzin,saab,nein,13-03-2016 00:00,0,22765,06-04-2016 17:16
01-04-2016 19:57,Mercedes_Benz_C_280_Esprit_Automatik_wie_Neu,privat,Angebot,2150,control,limousine,1997,automatik,193,c_klasse,150000,6,benzin,mercedes_benz,nein,01-04-2016 00:00,0,60431,05-04-2016 12:18
05-04-2016 13:06,Opel_Omega_2.2_TÜV/HU_NEU_Inspektion_neu,privat,Angebot,1499,test,limousine,2001,manuell,144,omega,150000,4,benzin,opel,nein,05-04-2016 00:00,0,60487,05-04-2016 13:06
29-03-2016 10:49,Opel_Corsa_C_1.0_12V,privat,Angebot,1350,control,kleinwagen,2001,manuell,58,corsa,150000,5,benzin,opel,nein,29-03-2016 00:00,0,51379,01-04-2016 22:15
10-03-2016 17:40,Mercedes_Benz_E_250_D,privat,Angebot,1300,control,limousine,1995,manuell,113,e_klasse,150000,2,diesel,mercedes_benz,nein,10-03-2016 00:00,0,40472,21-03-2016 04:47
19-03-2016 20:38,Golf_4__1_6_16V__an_Schrauber_zu_verkaufen,privat,Angebot,1199,control,limousine,2000,manuell,105,golf,5000,10,benzin,volkswagen,,19-03-2016 00:00,0,23812,29-03-2016 01:45
22-03-2016 18:37,Opel_Corsa_Bastlerfahrzeug,privat,Angebot,500,control,kleinwagen,2000,manuell,54,corsa,125000,0,benzin,opel,,22-03-2016 00:00,0,47533,24-03-2016 02:44
01-04-2016 23:53,Opel_Corsa_C_mit_TÜV,privat,Angebot,450,control,kleinwagen,2001,manuell,58,corsa,150000,6,benzin,opel,ja,01-04-2016 00:00,0,88471,06-04-2016 05:16
03-04-2016 21:58,Audi_A4_Avant_1_6,privat,Angebot,1100,test,kombi,1999,manuell,101,a4,150000,9,benzin,audi,,03-04-2016 00:00,0,56584,05-04-2016 12:11
03-04-2016 18:40,Seat_Ibiza_1.4_16V,privat,Angebot,3499,control,kleinwagen,2009,manuell,86,ibiza,150000,12,benzin,seat,nein,03-04-2016 00:00,0,26197,05-04-2016 18:46
04-04-2016 21:58,Volkswagen_Golf_1.6_Highline,privat,Angebot,2600,test,limousine,1999,manuell,101,golf,150000,3,benzin,volkswagen,nein,04-04-2016 00:00,0,56244,05-04-2016 12:25
14-03-2016 14:52,Renault_Clio_1.2_16_V,privat,Angebot,1400,control,kleinwagen,2001,manuell,75,clio,150000,5,benzin,renault,nein,14-03-2016 00:00,0,90451,05-04-2016 17:25
13-03-2016 14:46,Audi_A6_Avant_1.8_T,privat,Angebot,1999,test,kombi,1999,automatik,150,a6,150000,10,benzin,audi,nein,13-03-2016 00:00,0,51371,13-03-2016 14:46
09-03-2016 18:41,TOP_Suzuki_Baleno_*Verkauf_oder_Tausch*Anfaengerauto_SCHNÄPPCHEN,privat,Angebot,999,test,limousine,2001,manuell,85,andere,150000,4,benzin,suzuki,nein,09-03-2016 00:00,0,1979,06-04-2016 05:15
13-03-2016 18:42,Porsche_911_Turbo__930_,privat,Angebot,35000,test,coupe,1979,manuell,179,911,150000,5,benzin,porsche,nein,13-03-2016 00:00,0,32120,13-03-2016 18:42
17-03-2016 17:51,peugeot_weiss,privat,Angebot,700,control,kleinwagen,2001,manuell,50,andere,150000,3,benzin,peugeot,ja,17-03-2016 00:00,0,32756,17-03-2016 17:51
28-03-2016 15:50,Mercedes_Benz_E_350_CDI_DPF_Coupe_BlueEFFICIENCY_7G_TRONIC,privat,Angebot,21990,control,coupe,2010,automatik,231,e_klasse,125000,1,diesel,mercedes_benz,nein,28-03-2016 00:00,0,82178,02-04-2016 20:18
07-03-2016 09:36,Volkswagen_Golf_GTD_BlueMotion_Technology_DSG_NAVI__BIXENON,privat,Angebot,25999,control,limousine,2014,automatik,184,golf,30000,12,diesel,volkswagen,nein,07-03-2016 00:00,0,10315,29-03-2016 20:46
11-03-2016 17:57,Toyota_Avensis_Combi_2.2_D_CAT_Executive,privat,Angebot,5400,control,kombi,2005,manuell,177,avensis,150000,12,diesel,toyota,nein,11-03-2016 00:00,0,86899,27-03-2016 20:18
15-03-2016 13:48,Peugeot_106_5_Tuerer_wenig_km_4/17_ideal_fuer_Anfaenger,privat,Angebot,600,control,kleinwagen,2000,manuell,60,1_reihe,150000,0,,peugeot,,15-03-2016 00:00,0,24790,15-03-2016 13:48
26-03-2016 00:57,Jaguar_XJ8_4.0_Executive,privat,Angebot,5500,test,limousine,1998,automatik,284,andere,150000,2,benzin,jaguar,,25-03-2016 00:00,0,20355,05-04-2016 15:45
03-04-2016 19:06,Seat_Altea_2.0_TDI_Stylance_+_Vollausstattung_TOP,privat,Angebot,3990,test,bus,2004,manuell,140,altea,150000,12,diesel,seat,nein,03-04-2016 00:00,0,65929,07-04-2016 07:15
07-03-2016 05:40,Skoda_Roomster_1.4_TDI_DPF_Comfort,privat,Angebot,4900,test,bus,2006,manuell,80,roomster,125000,10,diesel,skoda,nein,06-03-2016 00:00,0,9126,08-03-2016 07:45
10-03-2016 17:58,Bmw_Z4_2_5l_gepflegt__Inspektion_neu,privat,Angebot,10500,control,cabrio,2003,manuell,192,z_reihe,150000,0,benzin,bmw,nein,10-03-2016 00:00,0,59329,27-03-2016 21:15
28-03-2016 12:37,Ford_Galaxy_2.2_TDCi_DPF_Aut._Titanium,privat,Angebot,26010,test,bus,2014,automatik,200,galaxy,50000,12,diesel,ford,nein,28-03-2016 00:00,0,6869,06-04-2016 15:15
14-03-2016 20:47,zu_verkaufen_seat_arosa_tuv_neu,privat,Angebot,900,control,kleinwagen,1999,manuell,37,arosa,150000,11,,seat,nein,14-03-2016 00:00,0,38723,21-03-2016 13:47
05-03-2016 18:43,Fiat_Punto_Cabrio_an_Bastler_abzugeben_!!,privat,Angebot,500,test,cabrio,1998,manuell,60,punto,125000,10,benzin,fiat,ja,05-03-2016 00:00,0,45276,15-03-2016 21:45
10-03-2016 13:39,Renault_kangoo_Rapid_Diesel_Kastenwagen_Lkw_Zulassung,privat,Angebot,2400,test,andere,2007,manuell,63,kangoo,70000,3,diesel,renault,,10-03-2016 00:00,0,12277,16-03-2016 21:15
31-03-2016 09:52,Opel_Astra_G_EDITION_100_1.616V_*Bastler/EXPORT*,privat,Angebot,0,control,limousine,1999,manuell,100,astra,150000,5,benzin,opel,ja,31-03-2016 00:00,0,6567,06-04-2016 03:15
30-03-2016 19:44,Nissan_350_Z_Premium_Pack,privat,Angebot,14700,test,coupe,2006,manuell,300,andere,125000,4,benzin,nissan,nein,30-03-2016 00:00,0,82008,07-04-2016 11:15
14-03-2016 18:48,Volkswagen_Lupo_1.4__TÜV_2/2018,privat,Angebot,989,test,kleinwagen,2001,manuell,60,lupo,150000,2,benzin,volkswagen,nein,14-03-2016 00:00,0,42109,17-03-2016 08:44
06-03-2016 19:47,BMW_520d_Touring_Aut.,privat,Angebot,15500,control,kombi,2007,automatik,177,5er,100000,9,diesel,bmw,nein,06-03-2016 00:00,0,85774,06-04-2016 22:18
25-03-2016 10:57,Ford_Escort_16V,privat,Angebot,450,test,kombi,1998,manuell,90,escort,150000,7,benzin,ford,ja,25-03-2016 00:00,0,45964,25-03-2016 11:42
04-04-2016 07:57,Renault_Twingo___Bastler_,privat,Angebot,250,test,kleinwagen,1996,,0,twingo,150000,1,benzin,renault,ja,04-04-2016 00:00,0,71522,06-04-2016 10:17
03-04-2016 00:56,Fiat_Punto_1.2_TÜV_bis_1/18_Baujahr_2004,privat,Angebot,2300,control,kleinwagen,2004,manuell,0,punto,150000,11,,fiat,,03-04-2016 00:00,0,20253,07-04-2016 09:16
09-03-2016 05:36,320d_E92_M_Paket_Coupe_Weiss,privat,Angebot,6300,control,limousine,2007,manuell,0,andere,150000,6,diesel,bmw,,09-03-2016 00:00,0,92224,09-03-2016 05:36
11-03-2016 13:56,Smart_smart_cdi_TÜV_Neu,privat,Angebot,1900,test,kleinwagen,2004,automatik,41,fortwo,150000,4,diesel,smart,nein,11-03-2016 00:00,0,40219,11-03-2016 14:40
29-03-2016 19:52,Citroen_Jumpy_2.0_HDI_LKW_Kastenwagen_Transporter_wie_Caddy_od_T4,privat,Angebot,3149,control,andere,2006,manuell,109,andere,150000,3,diesel,citroen,nein,29-03-2016 00:00,0,54534,29-03-2016 19:52
20-03-2016 22:48,Volkswagen_Caravelle_Syncro,privat,Angebot,2980,test,bus,2001,manuell,102,transporter,150000,5,diesel,volkswagen,nein,20-03-2016 00:00,0,80333,20-03-2016 23:40
06-03-2016 13:51,Mazda_626_2.0_Exclusive,privat,Angebot,722,test,limousine,1999,manuell,116,6_reihe,150000,10,benzin,mazda,nein,06-03-2016 00:00,0,65779,07-03-2016 18:34
22-03-2016 23:56,Audi_A3__zu_Verkaufen_wenig_km,privat,Angebot,1750,test,limousine,1999,manuell,101,a3,150000,11,benzin,audi,nein,22-03-2016 00:00,0,67655,24-03-2016 15:16
21-03-2016 17:48,Volkswagen_Lupo_6x,privat,Angebot,475,control,kleinwagen,2000,manuell,50,lupo,150000,0,benzin,volkswagen,nein,21-03-2016 00:00,0,34582,06-04-2016 18:44
14-03-2016 13:25,A4_1.9_TDI_S_line!_131PS_Schwartz,privat,Angebot,2500,test,kombi,2003,manuell,131,a4,150000,5,diesel,audi,nein,14-03-2016 00:00,0,63225,14-03-2016 14:06
16-03-2016 20:56,Polo_6n2_1.4_MPI,privat,Angebot,1100,control,,2016,manuell,0,polo,150000,0,,volkswagen,,16-03-2016 00:00,0,31789,07-04-2016 07:46
24-03-2016 01:58,BMW_735i_mit_Vollausstattung,privat,Angebot,2400,test,limousine,1996,automatik,235,7er,150000,7,benzin,bmw,nein,24-03-2016 00:00,0,76437,28-03-2016 16:15
31-03-2016 07:55,Golf_4_1.6_Automatik_Rentnerfahrzeug!,privat,Angebot,3000,test,kleinwagen,1998,automatik,101,golf,125000,7,benzin,volkswagen,nein,31-03-2016 00:00,0,16816,03-04-2016 23:45
02-04-2016 10:36,BMW_525d_Aut.,privat,Angebot,9500,test,limousine,2005,automatik,177,5er,150000,2,diesel,bmw,nein,02-04-2016 00:00,0,84424,06-04-2016 09:16
26-03-2016 09:51,Smart_ForTwo_in_weiss,privat,Angebot,8550,control,coupe,2013,automatik,84,fortwo,30000,4,benzin,smart,nein,26-03-2016 00:00,0,91522,03-04-2016 20:44
22-03-2016 18:40,Audi_A4_Cabrio__Top_Zustand__wie_neue.,privat,Angebot,8200,control,cabrio,2003,manuell,170,a4,150000,2,benzin,audi,,22-03-2016 00:00,0,88267,06-04-2016 10:16
26-03-2016 16:43,Citroën_Berlingo_600_1.6_HDi_90_Niveau_Klimaanlage,privat,Angebot,2999,control,bus,2007,manuell,90,berlingo,125000,3,diesel,citroen,nein,26-03-2016 00:00,0,52249,31-03-2016 12:17
16-03-2016 23:25,Renault_Laguna_Kombi,privat,Angebot,160,test,kombi,1999,manuell,115,laguna,150000,2,benzin,renault,ja,16-03-2016 00:00,0,35578,20-03-2016 05:44
08-03-2016 00:55,OPEL_INSIGNIA_SPORTS_TOURER,privat,Angebot,5500,control,kombi,2009,manuell,0,insignia,150000,3,diesel,opel,ja,07-03-2016 00:00,0,15366,29-03-2016 07:44
14-03-2016 12:52,FORD_TRANSIT_LKW_100S_2_5_TD,privat,Angebot,0,test,,1995,manuell,0,transit,150000,0,diesel,ford,,14-03-2016 00:00,0,16307,14-03-2016 12:52
06-03-2016 00:56,Hyndai_i30_mit_rueckfahr_kamera,privat,Angebot,13000,control,limousine,2014,manuell,100,andere,40000,7,benzin,hyundai,nein,05-03-2016 00:00,0,89275,08-03-2016 20:48
08-03-2016 22:51,Ford_Fusion_1.6_Ambiente,privat,Angebot,2800,test,kleinwagen,2003,manuell,101,fusion,150000,2,benzin,ford,nein,08-03-2016 00:00,0,41849,14-03-2016 11:46
09-03-2016 18:36,Citroen__Saxo_1.0i_crono_Baujahr_2000,privat,Angebot,150,test,,2000,manuell,0,andere,150000,0,benzin,citroen,ja,09-03-2016 00:00,0,55578,07-04-2016 11:46
27-03-2016 22:51,Peugeot_206_Unfallwagen,privat,Angebot,0,control,kleinwagen,2002,manuell,60,2_reihe,150000,4,benzin,peugeot,ja,27-03-2016 00:00,0,65931,31-03-2016 10:44
12-03-2016 15:53,MONDEO_2_0TDCI_Leder_Beige_NAVI_Panorama,privat,Angebot,1700,control,kombi,2004,manuell,0,mondeo,150000,9,diesel,ford,,12-03-2016 00:00,0,53520,12-03-2016 15:53
20-03-2016 12:59,Peugeot_207_RC_174_PS,privat,Angebot,4000,test,,2017,manuell,0,2_reihe,150000,0,,peugeot,ja,20-03-2016 00:00,0,1067,06-04-2016 13:15
05-04-2016 12:51,BMW_318i_M_Paket__Xenon__Tuev_Neu__Guter_Zustand!,privat,Angebot,5599,test,limousine,2002,manuell,143,3er,150000,10,benzin,bmw,nein,05-04-2016 00:00,0,58553,05-04-2016 12:51
14-03-2016 17:45,Mercedes_Benz_ML_320_CDI_4Matic_7G_TRONIC_DPF,privat,Angebot,16500,test,suv,2008,automatik,224,m_klasse,150000,4,diesel,mercedes_benz,nein,14-03-2016 00:00,0,41464,29-03-2016 14:46
09-03-2016 16:55,Fiat_punto_TÜV_01.2017,privat,Angebot,400,test,kleinwagen,1997,manuell,56,punto,150000,2,benzin,fiat,,09-03-2016 00:00,0,95447,07-04-2016 06:46
24-03-2016 20:56,Fiat_Punto_75_elx,privat,Angebot,990,test,kleinwagen,1994,manuell,72,punto,80000,4,benzin,fiat,nein,24-03-2016 00:00,0,15806,05-04-2016 14:46
30-03-2016 13:47,Opel_Astra_Caravan,privat,Angebot,700,test,kombi,1995,automatik,71,astra,150000,4,benzin,opel,nein,30-03-2016 00:00,0,90766,07-04-2016 04:17
07-03-2016 21:38,BMW_E46_320i,privat,Angebot,2200,control,,2000,manuell,150,,150000,6,benzin,bmw,nein,07-03-2016 00:00,0,79379,10-03-2016 18:45
15-03-2016 08:53,Merzedes_Benz_Viano_2.2CDI_Schwarz_metallic_/_Vollleder_Holzoptik,privat,Angebot,20800,test,bus,2010,automatik,150,viano,150000,4,diesel,mercedes_benz,nein,15-03-2016 00:00,0,13359,07-04-2016 03:17
20-03-2016 10:56,Audi_A4_sline_180ps,privat,Angebot,6900,control,,2017,automatik,180,a4,150000,11,diesel,audi,,20-03-2016 00:00,0,25358,25-03-2016 09:18
16-03-2016 00:37,Porsche_Cayenne_Turbo_inkl._Gewaehrleistung_&_TÜV_11/17,privat,Angebot,19500,test,suv,2004,automatik,450,cayenne,125000,12,benzin,porsche,nein,16-03-2016 00:00,0,38448,01-04-2016 22:47
04-04-2016 14:54,Nissan_Primera_Traveller_1.6_Navigation__Klima__TÜV_NEU,privat,Angebot,1250,test,kombi,1999,manuell,99,primera,150000,4,benzin,nissan,nein,04-04-2016 00:00,0,52249,06-04-2016 16:17
11-03-2016 20:37,Audi_a4_b6_e8_s_packet_bj_03,privat,Angebot,3899,control,,2017,manuell,163,a4,150000,0,,audi,ja,11-03-2016 00:00,0,52353,06-04-2016 02:46
16-03-2016 12:53,BMW_120d,privat,Angebot,7200,test,limousine,2007,manuell,163,1er,150000,5,diesel,bmw,nein,16-03-2016 00:00,0,83022,06-04-2016 09:44
03-04-2016 19:46,Golf_4_bitte_lesen,privat,Angebot,1500,test,,2017,automatik,101,golf,150000,8,benzin,volkswagen,nein,03-04-2016 00:00,0,42855,05-04-2016 20:18
07-03-2016 16:54,Golf_6_Style_TOP_Zustand__Scheckheft__unfallfrei,privat,Angebot,12900,control,limousine,2012,manuell,122,golf,50000,3,benzin,volkswagen,nein,07-03-2016 00:00,0,4316,21-03-2016 08:15
14-03-2016 21:38,Rover_75_2.0_CDT_Classic,privat,Angebot,2499,test,limousine,2000,manuell,116,andere,150000,5,diesel,rover,nein,14-03-2016 00:00,0,49090,06-04-2016 11:46
09-03-2016 18:56,Audi_A5_2.7_TDI_DPF_multitronic,privat,Angebot,20600,test,coupe,2011,automatik,190,a5,150000,7,diesel,audi,nein,09-03-2016 00:00,0,34119,05-04-2016 12:47
06-03-2016 23:52,BMW_118d_DPF_Leder__Xenon__SH__PDC_TÜV_&_Service_NEU,privat,Angebot,8800,control,,2018,manuell,143,1er,150000,7,diesel,bmw,nein,06-03-2016 00:00,0,49536,08-03-2016 17:46
16-03-2016 21:45,Verkaufe_Golf_V_Tour_mit_Xenon,privat,Angebot,5350,control,limousine,2007,manuell,105,golf,150000,10,diesel,volkswagen,nein,16-03-2016 00:00,0,4178,07-04-2016 09:16
25-03-2016 13:25,Suche_ein_Auto,privat,Angebot,2800,test,,2005,,150,,150000,0,,sonstige_autos,,25-03-2016 00:00,0,35641,07-04-2016 07:16
12-03-2016 20:06,Mercedes_Benz_CLK_200,privat,Angebot,1700,control,coupe,1999,automatik,0,clk,150000,12,benzin,mercedes_benz,,12-03-2016 00:00,0,60388,15-03-2016 05:45
05-04-2016 11:57,Clio_Cup_Nachbau,privat,Angebot,0,test,kleinwagen,1993,manuell,75,clio,150000,0,benzin,renault,,05-04-2016 00:00,0,41379,05-04-2016 12:39
21-03-2016 13:53,Seat_Toledo_1.6_Sport,privat,Angebot,500,test,limousine,1998,manuell,101,toledo,125000,12,benzin,seat,nein,21-03-2016 00:00,0,96129,06-04-2016 09:46
31-03-2016 20:52,Renault_twingo_zu_verkaufen,privat,Angebot,350,test,kleinwagen,1998,manuell,0,twingo,150000,1,benzin,renault,,31-03-2016 00:00,0,89415,06-04-2016 15:46
28-03-2016 21:49,Opel_Astra_G_CC_2_0_DI___Zum_ausschlachten,privat,Angebot,200,control,limousine,1999,manuell,87,astra,150000,5,diesel,opel,ja,28-03-2016 00:00,0,91166,28-03-2016 21:49
11-03-2016 19:59,Toyota_Starlet_P9,privat,Angebot,300,test,kleinwagen,1997,manuell,75,andere,150000,6,benzin,toyota,nein,11-03-2016 00:00,0,95326,12-03-2016 11:15
21-03-2016 21:25,Peugeot_306_XR_AUTOMATIK_100.000_km_Tuev_5/2017,privat,Angebot,1000,test,limousine,1998,automatik,101,3_reihe,100000,3,benzin,peugeot,nein,21-03-2016 00:00,0,56410,02-04-2016 02:15
24-03-2016 18:57,Opel_Corsa_B_Baujahr_1995_*_Bastlerfahrzeug_*,privat,Angebot,250,test,kleinwagen,1995,,45,corsa,125000,9,benzin,opel,,24-03-2016 00:00,0,16515,07-04-2016 14:58
15-03-2016 14:53,A3_2.0_TDI_S_Line,privat,Angebot,2900,control,limousine,2004,,0,a3,150000,11,diesel,audi,nein,15-03-2016 00:00,0,17192,15-03-2016 14:53
10-03-2016 04:36,Clk_500_v8_lpg_Avantgarde_12x18zoll_Vollaust_eventuell_Tausch,privat,Angebot,10500,control,coupe,2003,automatik,306,clk,150000,8,lpg,mercedes_benz,,10-03-2016 00:00,0,44339,06-04-2016 04:44
25-03-2016 14:58,Hyundai_Accent_1.3i_L_TÜV/AU_12_2016_Airbag_el._Fenster,privat,Angebot,650,control,limousine,2000,manuell,75,andere,150000,1,benzin,hyundai,nein,25-03-2016 00:00,0,51469,27-03-2016 01:16
23-03-2016 03:36,Vw_Passat_TÜV_Neu,privat,Angebot,7350,test,kombi,2007,manuell,140,passat,150000,4,diesel,volkswagen,nein,23-03-2016 00:00,0,71364,24-03-2016 15:16
05-03-2016 18:48,Volvo_V70_2.4_Aut.,privat,Angebot,6150,test,kombi,2004,automatik,170,v70,150000,12,benzin,volvo,nein,05-03-2016 00:00,0,88662,05-04-2016 11:48
31-03-2016 12:56,Export_oder_Ersatzteile_Ford,privat,Angebot,1,test,kombi,1999,manuell,118,focus,150000,0,,ford,,31-03-2016 00:00,0,17309,06-04-2016 05:46
09-03-2016 11:57,Kleine_Sparsame_Knutschi_mit_tuev_bis_01.17,privat,Angebot,800,test,kleinwagen,2003,manuell,60,ka,150000,2,benzin,ford,nein,09-03-2016 00:00,0,30989,27-03-2016 20:47
09-03-2016 16:55,Kia_Sportage_2.0_CVVT_2WD_Automatik,privat,Angebot,20500,test,suv,2012,automatik,163,sportage,90000,5,benzin,kia,nein,09-03-2016 00:00,0,74743,07-04-2016 06:45
24-03-2016 13:53,BMW_316ti_compact,privat,Angebot,1999,control,limousine,2001,manuell,116,3er,150000,8,benzin,bmw,ja,24-03-2016 00:00,0,44359,07-04-2016 05:46
05-03-2016 14:28,Opel__Corsa_C_1.2l_111Tkm_Bj_2002_bei_Frankfurt/Main,privat,Angebot,2300,test,kleinwagen,2002,manuell,75,corsa,125000,11,benzin,opel,nein,05-03-2016 00:00,0,65239,06-04-2016 09:17
